Source,Target,ID,Label,Interval,Weight,Type
2738,3774,3450,,,1,Directed
2738,3950,3451,,,1,Directed
2738,3307,3452,,,1,Directed
2740,3051,3453,,,1,Directed
2741,3022,3454,,,1,Directed
2741,3834,3455,,,1,Directed
2743,3518,3456,,,1,Directed
2744,3422,3457,,,1,Directed
2746,3942,3458,,,1,Directed
2747,3263,3459,,,1,Directed
2748,3726,3460,,,1,Directed
2751,3195,3461,,,1,Directed
2752,3686,3462,,,1,Directed
2754,3357,3463,,,1,Directed
2758,2890,3464,,,1,Directed
2759,2966,3465,,,1,Directed
2760,3314,3466,,,1,Directed
2762,2864,3467,,,1,Directed
2763,2792,3468,,,1,Directed
2767,3407,3469,,,1,Directed
2767,3006,3470,,,1,Directed
2769,3665,3471,,,1,Directed
2770,3726,3472,,,1,Directed
2773,3585,3473,,,1,Directed
2775,2882,3474,,,1,Directed
2779,3638,3475,,,1,Directed
2780,3726,3476,,,1,Directed
2781,3766,3477,,,1,Directed
2782,3006,3478,,,1,Directed
2783,3418,3479,,,1,Directed
2785,3923,3480,,,1,Directed
2786,3697,3481,,,1,Directed
2787,2875,3482,,,1,Directed
2788,3714,3483,,,1,Directed
2789,3263,3484,,,1,Directed
2789,3369,3485,,,1,Directed
2789,3726,3486,,,1,Directed
2789,3407,3487,,,1,Directed
2789,3767,3488,,,1,Directed
2789,3089,3489,,,1,Directed
2789,3157,3490,,,1,Directed
2792,3148,3491,,,1,Directed
2792,3713,3492,,,1,Directed
2792,3128,3493,,,1,Directed
2792,3363,3494,,,1,Directed
2792,3006,3495,,,1,Directed
2792,3407,3496,,,1,Directed
2792,3245,3497,,,1,Directed
2792,2817,3498,,,1,Directed
2793,3776,3499,,,1,Directed
2795,3123,3500,,,1,Directed
2797,3737,3501,,,1,Directed
2798,3244,3502,,,1,Directed
2810,3101,3503,,,1,Directed
2810,3849,3504,,,1,Directed
2813,3845,3505,,,1,Directed
2819,3201,3506,,,1,Directed
2820,3948,3507,,,1,Directed
2822,3373,3508,,,1,Directed
2823,3564,3509,,,1,Directed
2827,3407,3510,,,1,Directed
2827,3154,3511,,,1,Directed
2828,3022,3512,,,1,Directed
2828,2942,3513,,,1,Directed
2828,3407,3514,,,1,Directed
2828,3058,3515,,,1,Directed
2832,3453,3516,,,1,Directed
2833,3378,3517,,,1,Directed
2834,3688,3518,,,1,Directed
2836,2898,3519,,,1,Directed
2836,3661,3520,,,1,Directed
2840,3268,3521,,,1,Directed
2840,3746,3522,,,1,Directed
2841,3755,3523,,,1,Directed
2843,3867,3524,,,1,Directed
2845,3209,3525,,,1,Directed
2845,2937,3526,,,1,Directed
2847,3138,3527,,,1,Directed
2849,3739,3528,,,1,Directed
2850,3910,3529,,,1,Directed
2851,3208,3530,,,1,Directed
2854,3092,3531,,,1,Directed
2856,3531,3532,,,1,Directed
2857,3825,3533,,,1,Directed
2863,3349,3534,,,1,Directed
2867,3756,3535,,,1,Directed
2868,3610,3536,,,1,Directed
2870,3391,3537,,,1,Directed
2872,3531,3538,,,1,Directed
2874,2999,3539,,,1,Directed
2877,3006,3540,,,1,Directed
2880,3022,3541,,,1,Directed
2881,3875,3542,,,1,Directed
2881,3407,3543,,,1,Directed
2885,2893,3544,,,1,Directed
2885,3800,3545,,,1,Directed
2885,3764,3546,,,1,Directed
2886,3345,3547,,,1,Directed
2886,3163,3548,,,1,Directed
2888,3530,3549,,,1,Directed
2889,3479,3550,,,1,Directed
2893,2984,3551,,,1,Directed
2893,3727,3552,,,1,Directed
2895,3244,3553,,,1,Directed
2896,2937,3554,,,1,Directed
2898,3098,3555,,,1,Directed
2900,3006,3556,,,1,Directed
2905,3376,3557,,,1,Directed
2908,3006,3558,,,1,Directed
2909,3022,3559,,,1,Directed
2910,3244,3560,,,1,Directed
2915,3589,3561,,,1,Directed
2920,3407,3562,,,1,Directed
2926,3049,3563,,,1,Directed
2928,3726,3564,,,1,Directed
2941,3942,3565,,,1,Directed
2942,3276,3566,,,1,Directed
2945,3592,3567,,,1,Directed
2946,3378,3568,,,1,Directed
2947,3942,3569,,,1,Directed
2949,3726,3570,,,1,Directed
2949,3840,3571,,,1,Directed
2951,2953,3572,,,1,Directed
2953,3006,3573,,,1,Directed
2957,3267,3574,,,1,Directed
2960,3022,3575,,,1,Directed
2962,3198,3576,,,1,Directed
2963,3060,3577,,,1,Directed
2964,3407,3578,,,1,Directed
2965,3388,3579,,,1,Directed
2972,3166,3580,,,1,Directed
2977,3628,3581,,,1,Directed
2978,3942,3582,,,1,Directed
2978,3867,3583,,,1,Directed
2978,3062,3584,,,1,Directed
2985,3942,3585,,,1,Directed
2998,3864,3586,,,1,Directed
3002,3125,3587,,,1,Directed
3003,3867,3588,,,1,Directed
3006,3867,3589,,,1,Directed
3006,3955,3590,,,1,Directed
3006,3957,3591,,,1,Directed
3006,3876,3592,,,1,Directed
3006,3087,3593,,,1,Directed
3006,3547,3594,,,1,Directed
3006,3942,3595,,,1,Directed
3006,3901,3596,,,1,Directed
3006,3244,3597,,,1,Directed
3006,3064,3598,,,1,Directed
3006,3115,3599,,,1,Directed
3006,3351,3600,,,1,Directed
3006,3279,3601,,,1,Directed
3006,3075,3602,,,1,Directed
3006,3588,3603,,,1,Directed
3006,3062,3604,,,1,Directed
3006,3672,3605,,,1,Directed
3006,3092,3606,,,1,Directed
3011,3539,3607,,,1,Directed
3016,3867,3608,,,1,Directed
3017,3726,3609,,,1,Directed
3019,3062,3610,,,1,Directed
3020,3022,3611,,,1,Directed
3021,3825,3612,,,1,Directed
3022,3457,3613,,,1,Directed
3022,3726,3614,,,1,Directed
3022,3051,3615,,,1,Directed
3023,3942,3616,,,1,Directed
3024,3661,3617,,,1,Directed
3025,3426,3618,,,1,Directed
3025,3143,3619,,,1,Directed
3027,3121,3620,,,1,Directed
3028,3964,3621,,,1,Directed
3029,3078,3622,,,1,Directed
3036,3796,3623,,,1,Directed
3037,3942,3624,,,1,Directed
3039,3115,3625,,,1,Directed
3040,3706,3626,,,1,Directed
3041,3605,3627,,,1,Directed
3043,3227,3628,,,1,Directed
3044,3720,3629,,,1,Directed
3048,3767,3630,,,1,Directed
3048,3413,3631,,,1,Directed
3054,3783,3632,,,1,Directed
3062,3618,3633,,,1,Directed
3062,3187,3634,,,1,Directed
3062,3475,3635,,,1,Directed
3062,3726,3636,,,1,Directed
3062,3243,3637,,,1,Directed
3062,3942,3638,,,1,Directed
3062,3269,3639,,,1,Directed
3062,3543,3640,,,1,Directed
3062,3916,3641,,,1,Directed
3062,3363,3642,,,1,Directed
3068,3398,3643,,,1,Directed
3070,3573,3644,,,1,Directed
3071,3502,3645,,,1,Directed
3074,3085,3646,,,1,Directed
3077,3879,3647,,,1,Directed
3077,3545,3648,,,1,Directed
3082,3531,3649,,,1,Directed
3083,3880,3650,,,1,Directed
3084,3330,3651,,,1,Directed
3085,3308,3652,,,1,Directed
3086,3726,3653,,,1,Directed
3091,3531,3654,,,1,Directed
3092,3209,3655,,,1,Directed
3092,3292,3656,,,1,Directed
3096,3531,3657,,,1,Directed
3097,3200,3658,,,1,Directed
3097,3354,3659,,,1,Directed
3100,3913,3660,,,1,Directed
3107,3488,3661,,,1,Directed
3108,3969,3662,,,1,Directed
3111,3267,3663,,,1,Directed
3111,3942,3664,,,1,Directed
3113,3263,3665,,,1,Directed
3115,3412,3666,,,1,Directed
3115,3692,3667,,,1,Directed
3118,3326,3668,,,1,Directed
3124,3254,3669,,,1,Directed
3136,3185,3670,,,1,Directed
3139,3942,3671,,,1,Directed
3142,3244,3672,,,1,Directed
3145,3942,3673,,,1,Directed
3147,3394,3674,,,1,Directed
3149,3942,3675,,,1,Directed
3149,3263,3676,,,1,Directed
3150,3203,3677,,,1,Directed
3154,3467,3678,,,1,Directed
3156,3726,3679,,,1,Directed
3159,3531,3680,,,1,Directed
3160,3363,3681,,,1,Directed
3161,3942,3682,,,1,Directed
3161,3818,3683,,,1,Directed
3162,3942,3684,,,1,Directed
3165,3333,3685,,,1,Directed
3166,3181,3686,,,1,Directed
3168,3250,3687,,,1,Directed
3169,3456,3688,,,1,Directed
3173,3361,3689,,,1,Directed
3178,3546,3690,,,1,Directed
3182,3384,3691,,,1,Directed
3186,3788,3692,,,1,Directed
3187,3661,3693,,,1,Directed
3188,3263,3694,,,1,Directed
3189,3621,3695,,,1,Directed
3194,3256,3696,,,1,Directed
3197,3518,3697,,,1,Directed
3207,3244,3698,,,1,Directed
3214,3607,3699,,,1,Directed
3221,3588,3700,,,1,Directed
3222,3738,3701,,,1,Directed
3223,3518,3702,,,1,Directed
3226,3588,3703,,,1,Directed
3230,3363,3704,,,1,Directed
3230,3263,3705,,,1,Directed
3233,3388,3706,,,1,Directed
3234,3942,3707,,,1,Directed
3236,3942,3708,,,1,Directed
3243,3911,3709,,,1,Directed
3244,3348,3710,,,1,Directed
3244,3890,3711,,,1,Directed
3244,3778,3712,,,1,Directed
3244,3944,3713,,,1,Directed
3261,3531,3714,,,1,Directed
3263,3401,3715,,,1,Directed
3263,3472,3716,,,1,Directed
3263,3853,3717,,,1,Directed
3267,3556,3718,,,1,Directed
3273,3531,3719,,,1,Directed
3273,3693,3720,,,1,Directed
3275,3336,3721,,,1,Directed
3284,3726,3722,,,1,Directed
3291,3535,3723,,,1,Directed
3298,3942,3724,,,1,Directed
3299,3300,3725,,,1,Directed
3302,3414,3726,,,1,Directed
3311,3942,3727,,,1,Directed
3312,3972,3728,,,1,Directed
3314,3997,3729,,,1,Directed
3317,3718,3730,,,1,Directed
3325,3347,3731,,,1,Directed
3327,3859,3732,,,1,Directed
3329,3572,3733,,,1,Directed
3334,3531,3734,,,1,Directed
3337,3418,3735,,,1,Directed
3339,3604,3736,,,1,Directed
3343,3760,3737,,,1,Directed
3346,3498,3738,,,1,Directed
3354,3961,3739,,,1,Directed
3354,3953,3740,,,1,Directed
3354,3942,3741,,,1,Directed
3354,3606,3742,,,1,Directed
3355,3717,3743,,,1,Directed
3356,3491,3744,,,1,Directed
3359,3549,3745,,,1,Directed
3363,3798,3746,,,1,Directed
3369,3726,3747,,,1,Directed
3375,3726,3748,,,1,Directed
3376,3726,3749,,,1,Directed
3381,3533,3750,,,1,Directed
3407,3493,3751,,,1,Directed
3407,3673,3752,,,1,Directed
3407,3532,3753,,,1,Directed
3407,3912,3754,,,1,Directed
3407,3531,3755,,,1,Directed
3407,3886,3756,,,1,Directed
3407,3942,3757,,,1,Directed
3410,3942,3758,,,1,Directed
3419,3673,3759,,,1,Directed
3425,3942,3760,,,1,Directed
3430,3484,3761,,,1,Directed
3434,3615,3762,,,1,Directed
3436,3726,3763,,,1,Directed
3438,3581,3764,,,1,Directed
3440,3900,3765,,,1,Directed
3443,3519,3766,,,1,Directed
3454,3797,3767,,,1,Directed
3461,3839,3768,,,1,Directed
3463,3503,3769,,,1,Directed
3469,3948,3770,,,1,Directed
3487,3941,3771,,,1,Directed
3489,3698,3772,,,1,Directed
3491,3882,3773,,,1,Directed
3495,3577,3774,,,1,Directed
3504,3711,3775,,,1,Directed
3506,3726,3776,,,1,Directed
3507,3893,3777,,,1,Directed
3515,3885,3778,,,1,Directed
3531,3942,3779,,,1,Directed
3531,3844,3780,,,1,Directed
3531,3637,3781,,,1,Directed
3531,3726,3782,,,1,Directed
3531,3793,3783,,,1,Directed
3531,3896,3784,,,1,Directed
3534,3726,3785,,,1,Directed
3534,3867,3786,,,1,Directed
3535,3607,3787,,,1,Directed
3538,3551,3788,,,1,Directed
3552,3778,3789,,,1,Directed
3568,3811,3790,,,1,Directed
3573,3726,3791,,,1,Directed
3573,3977,3792,,,1,Directed
3573,3806,3793,,,1,Directed
3576,3749,3794,,,1,Directed
3580,3982,3795,,,1,Directed
3581,3942,3796,,,1,Directed
3584,3726,3797,,,1,Directed
3586,3866,3798,,,1,Directed
3598,3942,3799,,,1,Directed
3602,3900,3800,,,1,Directed
3614,3900,3801,,,1,Directed
3625,3726,3802,,,1,Directed
3627,3942,3803,,,1,Directed
3639,3838,3804,,,1,Directed
3661,3813,3805,,,1,Directed
3661,3726,3806,,,1,Directed
3663,3951,3807,,,1,Directed
3673,3942,3808,,,1,Directed
3678,3942,3809,,,1,Directed
3681,3942,3810,,,1,Directed
3696,3934,3811,,,1,Directed
3696,3835,3812,,,1,Directed
3716,3978,3813,,,1,Directed
3717,3948,3814,,,1,Directed
3717,3727,3815,,,1,Directed
3717,3829,3816,,,1,Directed
3717,3979,3817,,,1,Directed
3726,3997,3818,,,1,Directed
3726,3942,3819,,,1,Directed
3726,3880,3820,,,1,Directed
3726,3939,3821,,,1,Directed
3726,3831,3822,,,1,Directed
3727,3778,3823,,,1,Directed
3742,3867,3824,,,1,Directed
3744,3942,3825,,,1,Directed
3775,3880,3826,,,1,Directed
3778,3936,3827,,,1,Directed
3783,3942,3828,,,1,Directed
3786,3942,3829,,,1,Directed
3788,3926,3830,,,1,Directed
3815,3836,3831,,,1,Directed
3815,3867,3832,,,1,Directed
3819,3901,3833,,,1,Directed
3824,3968,3834,,,1,Directed
3827,3998,3835,,,1,Directed
3840,3942,3836,,,1,Directed
3846,3880,3837,,,1,Directed
3861,3867,3838,,,1,Directed
3870,3915,3839,,,1,Directed
3880,3942,3840,,,1,Directed
3903,3942,3841,,,1,Directed
3919,3948,3842,,,1,Directed
3922,3993,3843,,,1,Directed
3942,3948,3844,,,1,Directed
